Date,gold_futures_Open,gold_futures_High,gold_futures_Low,gold_futures_Close,gold_futures_Adj Close,gold_futures_Volume,ZT=F_Open,ZT=F_High,ZT=F_Low,ZT=F_Close,ZT=F_Adj Close,ZT=F_Volume,ZS=F_Open,ZS=F_High,ZS=F_Low,ZS=F_Close,ZS=F_Adj Close,ZS=F_Volume,ZR=F_Open,ZR=F_High,ZR=F_Low,ZR=F_Close,ZR=F_Adj Close,ZR=F_Volume,ZO=F_Open,ZO=F_High,ZO=F_Low,ZO=F_Close,ZO=F_Adj Close,ZO=F_Volume,ZN=F_Open,ZN=F_High,ZN=F_Low,ZN=F_Close,ZN=F_Adj Close,ZN=F_Volume,ZM=F_Open,ZM=F_High,ZM=F_Low,ZM=F_Close,ZM=F_Adj Close,ZM=F_Volume,ZL=F_Open,ZL=F_High,ZL=F_Low,ZL=F_Close,ZL=F_Adj Close,ZL=F_Volume,ZF=F_Open,ZF=F_High,ZF=F_Low,ZF=F_Close,ZF=F_Adj Close,ZF=F_Volume,ZC=F_High,ZC=F_Low,ZC=F_Close,ZC=F_Adj Close,ZC=F_Volume,ZB=F_Open,ZB=F_High,ZB=F_Low,ZB=F_Close,ZB=F_Adj Close,ZB=F_Volume,YM=F_Open,YM=F_High,YM=F_Low,YM=F_Close,YM=F_Adj Close,YM=F_Volume,SIL=F_Open,SIL=F_High,SIL=F_Low,SIL=F_Close,SIL=F_Adj Close,SIL=F_Volume,SI=F_Open,SI=F_High,SI=F_Low,SI=F_Close,SI=F_Adj Close,SI=F_Volume,SB=F_Open,SB=F_High,SB=F_Low,SB=F_Close,SB=F_Adj Close,SB=F_Volume,RTY=F_Open,RTY=F_High,RTY=F_Low,RTY=F_Close,RTY=F_Adj Close,RTY=F_Volume,RB=F_Open,RB=F_High,RB=F_Low,RB=F_Close,RB=F_Adj Close,RB=F_Volume,PL=F_Open,PL=F_High,PL=F_Low,PL=F_Close,PL=F_Adj Close,PL=F_Volume,PA=F_Open,PA=F_High,PA=F_Low,PA=F_Close,PA=F_Adj Close,PA=F_Volume,NQ=F_Open,NQ=F_High,NQ=F_Low,NQ=F_Close,NQ=F_Adj Close,NQ=F_Volume,NG=F_Open,NG=F_High,NG=F_Low,NG=F_Close,NG=F_Adj Close,NG=F_Volume,MGC=F_Open,MGC=F_High,MGC=F_Low,MGC=F_Close,MGC=F_Adj Close,MGC=F_Volume,LE=F_Open,LE=F_High,LE=F_Low,LE=F_Close,LE=F_Adj Close,LE=F_Volume,LBS=F_Open,LBS=F_High,LBS=F_Low,LBS=F_Close,LBS=F_Adj Close,LBS=F_Volume,KE=F_Open,KE=F_High,KE=F_Low,KE=F_Close,KE=F_Adj Close,KE=F_Volume,KC=F_Open,KC=F_High,KC=F_Low,KC=F_Close,KC=F_Adj Close,KC=F_Volume,HO=F_Open,HO=F_High,HO=F_Low,HO=F_Close,HO=F_Adj Close,HO=F_Volume,HG=F_Open,HG=F_High,HG=F_Low,HG=F_Close,HG=F_Adj Close,HG=F_Volume,HE=F_Open,HE=F_High,HE=F_Low,HE=F_Close,HE=F_Adj Close,HE=F_Volume,GF=F_Open,GF=F_High,GF=F_Low,GF=F_Close,GF=F_Adj Close,GF=F_Volume,ES=F_Open,ES=F_High,ES=F_Low,ES=F_Close,ES=F_Adj Close,ES=F_Volume,CT=F_Open,CT=F_High,CT=F_Low,CT=F_Close,CT=F_Adj Close,CT=F_Volume,CL=F_Open,CL=F_High,CL=F_Low,CL=F_Close,CL=F_Adj Close,CL=F_Volume,CC=F_Open,CC=F_High,CC=F_Low,CC=F_Close,CC=F_Adj Close,CC=F_Volume,BZ=F_Open,BZ=F_High,BZ=F_Low,BZ=F_Close,BZ=F_Adj Close,BZ=F_Volume,temperature_2m_mean,sunshine_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,ZC=F_Open_Diff,EMA,RSI,Williams_%R,ZC=F_Open_Diff_absolute
5/1/2020,1686.599976,1701.5,1670.5,1694.5,1694.5,337,110.203125,110.2265625,110.1679688,110.1757813,110.1757813,321681,849.75,850.75,842.75,847.25,847.25,2586,1637,1677.5,1578,1677.5,1677.5,61,309.25,309.25,309.25,309.25,309.25,5,138.96875,139.265625,138.84375,138.875,138.875,870887,289.8999939,289.8999939,287.2000122,287.3999939,287.3999939,945,26.20999908,26.20999908,25.71999931,26.13999939,26.13999939,2728,125.453125,125.5703125,125.3359375,125.359375,125.359375,511693,311.5,308,311.5,311.5,3512,180.71875,181.78125,180.25,180.65625,180.65625,174051,24052,24078,23530,23619,23619,169783,15,15.01000023,14.68999958,14.86299992,14.86299992,6,15.00500011,15.04500008,14.85499954,14.86299992,14.86299992,102,10.5,11.01000023,10.25,10.97000027,10.97000027,91480,1297.5,1297.5,1236.5,1257.900024,1257.900024,192094,0.780099988,0.802900016,0.74000001,0.766300023,0.766300023,54026,769.9000244,769.9000244,769.9000244,769.9000244,769.9000244,0,1883.5,1883.5,1883.5,1883.5,1883.5,0,8847,8879,8672,8718,8718,414560,1.93599999,2.016000032,1.871999979,1.889999986,1.889999986,181684,1694.400024,1714.400024,1676.099976,1700.900024,1700.900024,78712,86.5,88.94999695,85.72499847,87.25,87.25,32067,320,332.2999878,320,327,327,70,482.5,482.75,478.25,482,482,204,104.25,104.25,103.6999969,104.4499969,104.4499969,2,0.83890003,0.867399991,0.787699997,0.79610002,0.79610002,62115,2.346999884,2.346999884,2.297499895,2.318500042,2.318500042,702,60.92499924,62.875,60.92499924,62.875,62.875,661,117.7249985,120.8000031,117,117.8249969,117.8249969,1504,2871.5,2879.75,2811.75,2821.75,2821.75,1647259,56.56000137,56.56000137,56.56000137,56.56000137,56.56000137,0,19.04000092,20.47999954,18.06999969,19.78000069,19.78000069,403201,2420,2420,2420,2420,2420,0,25.29000092,25.29000092,25.29000092,25.29000092,25.29000092,28681,23.573418,30363.408,39.9097,63,69.389275,19.99,9.520307,5.75,315.6187595987948,36.950858675320454,-71.05263158,1
5/4/2020,1702.599976,1709,1699.599976,1706.900024,1706.900024,320,110.2148438,110.2226563,110.1875,110.2148438,110.2148438,238940,843.5,843.5,831,834,834,675,1620,1620,1620,1620,1620,0,315,315,315,315,315,4,139.109375,139.234375,138.796875,138.96875,138.96875,916799,285,285,283.2000122,283.2999878,283.2999878,477,25.90999985,25.90999985,25.47999954,25.79999924,25.79999924,921,125.5078125,125.5234375,125.3515625,125.4296875,125.4296875,431703,310.75,305.5,310.75,310.75,2622,181.46875,181.8125,180.34375,180.71875,180.71875,177409,23364,23658,23208,23571,23571,157510,15.01000023,15.01000023,14.65999985,14.72200012,14.72200012,41,15.02499962,15.09000015,14.69499969,14.72200012,14.72200012,1228,10.80000019,10.89999962,10.32999992,10.39999962,10.39999962,79853,1236.800049,1263.5,1220.099976,1255.900024,1255.900024,155707,0.762199998,0.840399981,0.740800023,0.821500003,0.821500003,55230,774.2000122,774.2000122,774.2000122,774.2000122,774.2000122,2,1831,1831,1831,1831,1831,0,8624,8828,8556.25,8795.5,8795.5,381914,1.960999966,2.006000042,1.934999943,1.993000031,1.993000031,187907,1710.800049,1726,1700.300049,1713.300049,1713.300049,69428,87.72499847,89.72499847,87.25,88.07499695,88.07499695,22936,331.7000122,334.8999939,328,330,330,69,477.75,483.75,477.75,483.75,483.75,11,103.9000015,103.9000015,103.4000015,105.5500031,105.5500031,0,0.79430002,0.82980001,0.776899993,0.80309999,0.80309999,53035,2.306499958,2.326999903,2.289499998,2.323999882,2.323999882,602,65.875,68.25,65.42500305,67.72499847,67.72499847,1273,118.6999969,119.5,118.0749969,119.0749969,119.0749969,865,2789,2835.75,2771,2825.25,2825.25,1510680,55,55,55,55,55,0,19.11000061,21.42000008,18.04999924,20.38999939,20.38999939,311488,2405,2405,2405,2405,2405,0,26.20999908,28.07999992,25.47999954,27.20000076,27.20000076,30309,22.80675,0,28.712116,42.12,118.97962,10.11,5.78888,-1.5,314.80292498562216,35.98029739,-70.96774194,0
5/5/2020,1701.5,1704.400024,1697.199951,1704.400024,1704.400024,82,110.2070313,110.21875,110.1835938,110.1992188,110.1992188,294975,833.25,838.25,832.5,838.25,838.25,543,1610,1614.5,1610,1614.5,1614.5,2,315,315,315,315,315,0,138.921875,138.984375,138.625,138.859375,138.859375,962282,283.5,285,282,284.7999878,284.7999878,492,25.95000076,26.20000076,25.94000053,25.96999931,25.96999931,595,125.3828125,125.4375,125.2578125,125.3828125,125.3828125,469280,314.75,310.5,313,313,867,180.75,180.84375,179.65625,180.28125,180.28125,173523,23587,24057,23577,23761,23761,177193,14.89000034,15.10000038,14.89000034,15.05700016,15.05700016,5,14.77999973,15.10999966,14.71000004,15.05700016,15.05700016,535,10.42000008,10.85999966,10.36999989,10.77999973,10.77999973,72516,1256.5,1303.699951,1255.800049,1268.099976,1268.099976,167797,0.829999983,0.919499993,0.829999983,0.901300013,0.901300013,61282,780.0999756,780.0999756,780.0999756,780.0999756,780.0999756,0,1752.199951,1752.199951,1752.199951,1752.199951,1752.199951,0,8806.25,9020,8798.5,8924.25,8924.25,367233,1.991000056,2.161999941,1.980999947,2.134000063,2.134000063,307829,1711.900024,1717.800049,1695.5,1710.599976,1710.599976,61827,88.77500153,88.90000153,85.94999695,86.47499847,86.47499847,22306,334.7000122,339.7000122,334.7000122,336.2000122,336.2000122,68,479,484,476.75,483,483,17,108.3000031,108.3000031,108.3000031,108.8499985,108.8499985,49,0.8204,0.906000018,0.8204,0.896000028,0.896000028,63712,2.336999893,2.341500044,2.318000078,2.34100008,2.34100008,412,66.5,67.40000153,65,66.15000153,66.15000153,1296,119.5749969,119.6999969,116.0999985,119.5999985,119.5999985,1147,2827,2889.75,2824.5,2858.25,2858.25,1474765,54.06000137,54.06000137,52.15000153,53.90999985,53.90999985,4,21.23999977,25.48999977,21.12999916,24.55999947,24.55999947,387240,2396,2396,2396,2396,2396,0,27.94000053,31.69000053,27.79999924,30.96999931,30.96999931,38518,19.298418,18745.865,34.860565,55.44,40.23401,12.91,5.7561965,1,314.22920165420584,37.165225263526146,-60.75949367,1
5/6/2020,1704,1704,1684.199951,1684.199951,1684.199951,469,110.1992188,110.2265625,110.171875,110.2148438,110.2148438,383363,838.25,838.25,829.5,830.5,830.5,319,1676.5,1679,1669,1669,1669,5,310.25,310.25,310.25,310.25,310.25,0,138.796875,138.8125,138.265625,138.546875,138.546875,1272785,286.7000122,286.7000122,283,283.1000061,283.1000061,284,25.81999969,25.81999969,25.5,25.52000046,25.52000046,254,125.3515625,125.3984375,125.203125,125.3515625,125.3515625,653417,315,311,311.75,311.75,522,180.1875,180.25,178.03125,178.71875,178.71875,273610,23762,23995,23497,23513,23513,179243,15.10000038,15.28999996,14.98700047,14.98700047,14.98700047,5,15,15.30000019,14.875,14.98700047,14.98700047,176,10.63000011,10.73999977,10.23999977,10.27000046,10.27000046,56189,1268,1286.599976,1252.800049,1255.300049,1255.300049,160604,0.9199,0.934599996,0.850000024,0.876900017,0.876900017,58321,760.9000244,760.9000244,760.9000244,760.9000244,760.9000244,0,1753.599976,1753.599976,1753.599976,1753.599976,1753.599976,0,8928.5,9056.5,8877.75,8952,8952,414045,2.086999893,2.111000061,1.92900002,1.944000006,1.944000006,265466,1713.900024,1716.5,1683.5,1688.5,1688.5,70266,86.32499695,89.47499847,86.15000153,89.47499847,89.47499847,19523,337,340,325.2000122,327.3999939,327.3999939,68,476,476.5,476,476.5,476.5,1,107.8000031,109.1500015,107.75,109.3499985,109.3499985,6,0.908999979,0.9199,0.802200019,0.824000001,0.824000001,67274,2.339999914,2.371000051,2.335000038,2.352499962,2.352499962,689,66.97499847,68.19999695,66.5,68.09999847,68.09999847,765,119.0999985,124.0999985,118.8000031,124.0999985,124.0999985,1529,2857.75,2886.25,2832,2833.5,2833.5,1466641,54.83000183,54.83000183,54.83000183,54.83000183,54.83000183,13765,25.52000046,26.07999992,22.57999992,23.98999977,23.98999977,381165,2381,2381,2381,2381,2381,0,31.87999916,32.49000168,28.67000008,29.71999931,29.71999931,37505,15.090084,36000,27.834309,45,95.87878,23.07,6.129402,4.5,314.3319747669784,42.337361678898006,-37.97468354,1
5/7/2020,1686.199951,1721.800049,1685.599976,1721.800049,1721.800049,853,110.2148438,110.3203125,110.2070313,110.3164063,110.3164063,420301,834.25,845.25,831,841.5,841.5,456,1685,1685,1685,1685,1685,0,315.25,315.25,315.25,315.25,315.25,0,138.625,139.34375,138.5,139.296875,139.296875,1313439,283,284.6000061,283,283.6000061,283.6000061,619,25.80999947,26.04999924,25.79000092,25.94000053,25.94000053,122,125.390625,125.78125,125.328125,125.765625,125.765625,730539,318,313.25,316,316,1076,179.03125,181.34375,178.6875,181.125,181.125,303466,23493,23999,23428,23843,23843,169833,15.06999969,15.57999992,15.06999969,15.56200027,15.56200027,8,15.125,15.58500004,15.125,15.56200027,15.56200027,13,10.30000019,10.55000019,10.27000046,10.32999992,10.32999992,62069,1254,1289,1245.599976,1285,1285,152517,0.8847,0.9648,0.870400012,0.931400001,0.931400001,63331,777.5,777.5,777.5,777.5,777.5,0,1830.400024,1830.400024,1830.400024,1830.400024,1830.400024,0,8947.5,9126,8930.25,9107.75,9107.75,383884,1.95599997,1.988999963,1.886000037,1.894000053,1.894000053,228869,1685.599976,1733.199951,1684.099976,1725.800049,1725.800049,69964,91.75,93.97499847,91.625,93.97499847,93.97499847,28324,322.2000122,333.1000061,320.2000122,332,332,29,488,488,477.5,477.5,477.5,1,107,107,104.5999985,107.4499969,107.4499969,4,0.829999983,0.886300027,0.810000002,0.837100029,0.837100029,57216,2.340500116,2.390500069,2.340500116,2.385499954,2.385499954,544,67.92500305,68.94999695,65.55000305,68.80000305,68.80000305,798,125.125,130.8500061,125.125,130.2749939,130.2749939,2526,2832,2895,2823,2880,2880,1494330,54.59999847,56.45000076,54.41999817,55.38999939,55.38999939,14437,24.09000015,26.73999977,22.94000053,23.54999924,23.54999924,310261,2399,2399,2399,2399,2399,0,30.12000084,31.84000015,29.06999969,29.45999908,29.45999908,36701,17.279665,43200,13.910169,24.84,94.91326,25.52,6.0853834,-1.5,314.22104479804796,41.12226628,-45.56962025,0
5/8/2020,1726.199951,1728.900024,1703.800049,1709.900024,1709.900024,330,110.3007813,110.3671875,110.2421875,110.2734375,110.2734375,384112,842,856.25,842,848.75,848.75,404,1670,1670,1670,1670,1670,0,320,320,315.5,315.5,315.5,2,139.1875,139.5,138.875,138.953125,138.953125,1090304,284.7999878,287.2000122,284.7999878,286.7000122,286.7000122,71,26.35000038,26.35000038,26.22999954,26.22999954,26.22999954,62,125.7109375,125.90625,125.5625,125.625,125.625,740979,321.75,317.5,319,319,1065,180.71875,181.75,179.53125,179.6875,179.6875,224640,23855,24327,23849,24286,24286,156060,15.81000042,15.84000015,15.73999977,15.73999977,15.73999977,2,15.55500031,15.80000019,15.5,15.73999977,15.73999977,59,10.32999992,10.39000034,10.10999966,10.28999996,10.28999996,47085,1284.199951,1330.800049,1282.5,1329,1329,164202,0.925599992,0.958599985,0.908699989,0.952199996,0.952199996,51026,784.7000122,784.7000122,784.7000122,784.7000122,784.7000122,0,1815.800049,1815.800049,1815.800049,1815.800049,1815.800049,0,9115,9238,9103.25,9218.25,9218.25,362315,1.901000023,1.927000046,1.81099999,1.822999954,1.822999954,188400,1727.099976,1735.5,1703.300049,1713.900024,1713.900024,69218,96,98.47499847,93.69999695,94.65000153,94.65000153,62397,335,342.6000061,335,342.6000061,342.6000061,35,475,504,475,504,504,127,108.25,109.4000015,108.25,110.0999985,110.0999985,2,0.836399972,0.906899989,0.832300007,0.899299979,0.899299979,55945,2.402499914,2.422499895,2.398999929,2.408499956,2.408499956,625,68.25,68.69999695,67.19999695,67.30000305,67.30000305,492,130.1750031,130.375,127.6500015,127.9000015,127.9000015,1238,2882,2933,2879.75,2928.5,2928.5,1326254,55.38999939,57.04999924,55.38999939,56.27000046,56.27000046,12673,23.35000038,24.98999977,23.26000023,24.73999977,24.73999977,205181,2418,2418,2418,2418,2418,0,29.43000031,31.12999916,29.39999962,30.96999931,30.96999931,20277,21.485916,43200,18.079027,33.839996,268.73346,24.91,7.153872,4.25,314.69157215830825,45.86317629839792,-9.090909091,1
5/11/2020,1702.300049,1704.5,1690.199951,1695.300049,1695.300049,749,110.2617188,110.2929688,110.2109375,110.21875,110.21875,299631,857,857,851.5,852.25,852.25,155,1751,1751,1681,1681,1681,4,318.75,318.75,318.75,318.75,318.75,2,138.9375,139.0625,138.609375,138.625,138.625,981624,288.1000061,288.1000061,286.2999878,286.2999878,286.2999878,98,26.03000069,26.19000053,26.03000069,26.19000053,26.19000053,118,125.6015625,125.6953125,125.4453125,125.453125,125.453125,667196,322.25,318,318.5,318.5,333,179.6875,179.8125,178.46875,178.5,178.5,214120,24228,24471,23973,24124,24124,175632,15.63599968,15.64000034,15.63000011,15.63599968,15.63599968,2,15.58500004,15.63599968,15.58500004,15.63599968,15.63599968,2,10.32999992,10.44999981,10.10000038,10.11999989,10.11999989,47857,1327.099976,1341.699951,1297.300049,1315.099976,1315.099976,186215,0.959999979,0.981999993,0.916100025,0.924199998,0.924199998,51869,776.7000122,776.7000122,776.7000122,776.7000122,776.7000122,0,1822.800049,1822.800049,1822.800049,1822.800049,1822.800049,0,9194.75,9339,9118.5,9279,9279,398142,1.838000059,1.889999986,1.802999973,1.825999975,1.825999975,224967,1705.099976,1713.699951,1692.199951,1698,1698,55553,95.65000153,96.125,92.02500153,92.67500305,92.67500305,30230,344.1000061,349,331,331,331,46,504,504,496,496,496,8,108.1999969,108.1999969,108.1999969,108.9499969,108.9499969,10,0.901600003,0.916800022,0.865700006,0.868700027,0.868700027,59008,2.40899992,2.42750001,2.372999907,2.381999969,2.381999969,405,67.09999847,67.75,66.22499847,66.32499695,66.32499695,1160,128.0249939,128.25,123.4749985,123.6500015,123.6500015,903,2920.75,2947,2889.75,2922.75,2922.75,1528302,55.75,57.15000153,55.75,56.63000107,56.63000107,10207,24.48999977,25.57999992,23.67000008,24.13999939,24.13999939,179591,2481,2481,2481,2481,2481,0,30.68000031,31.45000076,29.36000061,29.62999916,29.62999916,33638,23.125502,35883.8,26.867676,45.719997,243.11198,21.27,7.5190887,2.25,315.3993625372005,48.239404592117076,0,1
5/12/2020,1699.300049,1713.099976,1699.300049,1704.400024,1704.400024,324,110.2226563,110.2539063,110.1953125,110.2304688,110.2304688,369956,852.75,854.75,847.5,849.25,849.25,60,1725,1725,1722.5,1722.5,1722.5,7,320.75,320.75,320.75,320.75,320.75,2,138.71875,139.09375,138.578125,138.953125,138.953125,1228975,286.6000061,288.6000061,286.6000061,288.6000061,288.6000061,78,26.04999924,26.09000015,25.93000031,25.97999954,25.97999954,134,125.4921875,125.6484375,125.375,125.5703125,125.5703125,739053,324.5,312.75,323.75,323.75,274,178.84375,180.28125,178.59375,179.8125,179.8125,244747,24105,24293,23468,23574,23574,209788,15.68700027,15.68700027,15.68700027,15.68700027,15.68700027,0,15.68700027,15.68700027,15.68700027,15.68700027,15.68700027,65,10.11999989,10.36999989,10.05000019,10.25,10.25,49066,1314.5,1332.099976,1255.099976,1266.5,1266.5,196159,0.930000007,0.945200026,0.898999989,0.918500006,0.918500006,48718,772.7999878,772.7999878,772.7999878,772.7999878,772.7999878,0,1830.099976,1830.099976,1830.099976,1830.099976,1830.099976,0,9282,9345.5,9040.5,9078.25,9078.25,500539,1.847000003,1.848999977,1.684999943,1.720000029,1.720000029,228490,1700.5,1716.5,1693.699951,1706.800049,1706.800049,49831,93.19999695,97.17500305,93.15000153,97.17500305,97.17500305,25020,342,342,341,341,341,17,485.25,485.25,483.5,483.5,483.5,8,107.75,107.75,107.75,105.5999985,105.5999985,1,0.875500023,0.891799986,0.819999993,0.838400006,0.838400006,51138,2.380000114,2.384500027,2.335000038,2.360500097,2.360500097,464,67.57499695,68.07499695,67.32499695,68.02500153,68.02500153,462,123.9000015,127.5999985,123.7750015,127.3000031,127.3000031,734,2919.25,2939.25,2838,2852.5,2852.5,1824303,56.56000137,58.59000015,56,58.34000015,58.34000015,19223,24.48999977,26.22999954,24.21999931,25.78000069,25.78000069,212335,2420,2420,2420,2420,2420,0,30.06999969,30.68000031,29.45000076,29.97999954,29.97999954,25820,24.081749,39338.71,25.570139,42.839996,266.34787,23.01,7.806413,-1.25,315.8461141989071,47.005016346212216,-7.246376812,0
5/13/2020,1702,1721.300049,1701.900024,1713.900024,1713.900024,431,110.25,110.2929688,110.2382813,110.2539063,110.2539063,454603,841.75,842.25,836,836,836,40,1742,1742,1742,1742,1742,20,322,322,322,322,322,2,139.078125,139.3125,139.03125,139.21875,139.21875,1203530,286.5,287.1000061,285.2000122,285.2000122,285.2000122,71,25.94000053,25.94000053,25.62999916,25.62999916,25.62999916,14,125.6484375,125.75,125.59375,125.6796875,125.6796875,800970,323.5,320,320.25,320.25,91,180.0625,181.0625,179.875,180.65625,180.65625,297030,23494,23780,22980,23166,23166,308738,15.80000019,15.80000019,15.66300011,15.66300011,15.66300011,2,15.72999954,15.72999954,15.66300011,15.66300011,15.66300011,24,10.25,10.32999992,10.10000038,10.26000023,10.26000023,56354,1257.5,1279.5,1208.099976,1229.900024,1229.900024,289756,0.906599998,0.908999979,0.833899975,0.852699995,0.852699995,62273,765.2000122,765.2000122,765.2000122,765.2000122,765.2000122,0,1785.400024,1785.400024,1785.400024,1785.400024,1785.400024,0,9045.75,9202.75,8878.25,8992.25,8992.25,703290,1.695000052,1.741000056,1.595000029,1.616000056,1.616000056,254680,1705.300049,1726.400024,1701.5,1716.400024,1716.400024,65255,97.5,98.84999847,93.47499847,93.875,93.875,57295,334.3999939,345,334.3999939,335.1000061,335.1000061,27,458,458,458,458,458,8,104.5,104.5,103.6500015,103.5500031,103.5500031,57,0.822099984,0.864099979,0.807399988,0.831399977,0.831399977,50814,2.349499941,2.374000072,2.348999977,2.348999977,2.348999977,355,67.5,68.27500153,67.25,68,68,713,127.1500015,127.4749985,124.9250031,125.3000031,125.3000031,600,2839.75,2876.75,2786,2813,2813,2591379,58.29999924,58.43000031,56.95999908,57.45999908,57.45999908,18961,25.29999924,26.45000076,24.79000092,25.29000092,25.29000092,150864,2474,2474,2474,2474,2474,17534,29.46999931,30.54000092,28.87000084,29.19000053,29.19000053,25072,25.663002,41799.344,27.804028,49.68,44.60077,23.9,8.249806,4.75,316.8666323057195,52.028462556176514,0,1
5/14/2020,1724.300049,1743.099976,1720.5,1738.099976,1738.099976,672,110.2578125,110.2929688,110.2421875,110.2851563,110.2851563,327966,837,837,835.25,835.25,835.25,66851,1742,1742,1742,1742,1742,491,322,322,322,322,322,233,139.203125,139.515625,139.15625,139.421875,139.421875,1097438,285.2000122,285.2000122,285.2000122,285.2000122,285.2000122,34561,25.92000008,25.92000008,25.92000008,25.92000008,25.92000008,57758,125.671875,125.8125,125.6484375,125.7578125,125.7578125,703634,320.25,320.25,320.25,320.25,107147,180.46875,182.0625,180.375,181.625,181.625,282317,23232,23592,22704,23534,23534,328589,16,16.13599968,16,16.13599968,16.13599968,80,16.00499916,16.13599968,16.00499916,16.13599968,16.13599968,49,10.30000019,10.61999989,10.28999996,10.46000004,10.46000004,75412,1234.5,1240.599976,1174.900024,1233.599976,1233.599976,285023,0.8495,0.931299984,0.837599993,0.914499998,0.914499998,51178,770.4000244,770.4000244,770.4000244,770.4000244,770.4000244,0,1792.900024,1792.900024,1792.900024,1792.900024,1792.900024,0,9012.75,9104,8847,9079.5,9079.5,639071,1.643000007,1.715000033,1.610000014,1.680999994,1.680999994,206529,1723,1746.5,1715.699951,1740.900024,1740.900024,64495,93.90000153,95.84999847,93.02500153,94.125,94.125,20199,335.1000061,345,335.1000061,343.5,343.5,43,458,458,458,458,458,23632,105.3499985,105.3499985,105.3499985,104.9000015,104.9000015,4,0.837499976,0.904100001,0.824400008,0.894800007,0.894800007,43536,2.357000113,2.357000113,2.323999882,2.351000071,2.351000071,340,68.25,68.75,67.90000153,68.67500305,68.67500305,19221,125,125.5500031,123.5250015,123.8000031,123.8000031,597,2820.25,2853.75,2760.25,2847,2847,2501222,57.66999817,58.22999954,56.79999924,57.84999847,57.84999847,9917,25.55999947,27.95999908,25.18000031,27.55999947,27.55999947,160507,2460,2470,2405,2413,2413,12082,29.38999939,31.48999977,28.89999962,31.12999916,31.12999916,25953,26.288,43349.508,29.339449,48.6,72.92653,25.54,10.031041,-3.25,317.31774799829026,48.631731506629855,-15.6626506,0
5/15/2020,1739.699951,1753.400024,1739.699951,1753.400024,1753.400024,719,110.2851563,110.3085938,110.265625,110.28125,110.28125,325953,838,843,836.5,838.5,838.5,64517,1595,1604,1553.5,1601.5,1601.5,573,305,320,303,312,312,865,139.375,139.65625,139.25,139.328125,139.328125,1039716,288.2999878,289.6000061,287.1000061,287.5,287.5,30391,26.18000031,26.64999962,26.17000008,26.57999992,26.57999992,45567,125.734375,125.8515625,125.6796875,125.7265625,125.7265625,629776,320.5,316.75,319.25,319.25,101614,181.5625,182.46875,180.71875,180.9375,180.9375,218582,23526,23677,23241,23517,23517,272384,16.22999954,17.04599953,16.22999954,17.04599953,17.04599953,5,16.54000092,17.04599953,16.50499916,17.04599953,17.04599953,57,10.56000042,10.68000031,10.28999996,10.38000011,10.38000011,68636,1233.699951,1259.099976,1212.599976,1246.400024,1246.400024,202162,0.92750001,0.9745,0.916499972,0.970200002,0.970200002,47999,812.5,812.5,812.5,812.5,812.5,0,1852.599976,1852.599976,1852.599976,1852.599976,1852.599976,0,9085.5,9148.5,8925.5,9096.5,9096.5,537250,1.674999952,1.731999993,1.633999944,1.646000028,1.646000028,169709,1738.300049,1761.599976,1736.900024,1756.300049,1756.300049,77359,94.65000153,97.125,94.125,97,97,30772,328.5,333,328.5,333,333,119,451.75,457,450.25,452.25,452.25,23620,105,105,105,104.8000031,104.8000031,1,0.902999997,0.936800003,0.896499991,0.920400023,0.920400023,38567,2.355999947,2.355999947,2.332000017,2.333499908,2.333499908,311,58.22499847,59.40000153,57.75,57.875,57.875,11613,124.3499985,125.4250031,123.8000031,124.7249985,124.7249985,777,2846.25,2863.5,2809.5,2846.5,2846.5,1897194,57.84999847,58.86000061,57.34999847,58.25,58.25,12545,27.63999939,29.92000008,27.23999977,29.43000031,29.43000031,108016,2428,2433,2383,2399,2399,8506,31.35000038,32.90000153,30.95999908,32.5,32.5,29410,28.765081,39368.2,43.45276,67.67999,62.34161,25.2,13.048514,-2.5,317.37538159851823,46.136525623058326,-27.71084337,0
